Date,Indian rupee (INR)
09-06-2011,68791.22
10-06-2011,68395.69
13-06-2011,68475.19
14-06-2011,67835.31
15-06-2011,68496.46
16-06-2011,68401.54
17-06-2011,68979.92
20-06-2011,69480
21-06-2011,69283.96
22-06-2011,69687.84
23-06-2011,68466.44
24-06-2011,68156.17
27-06-2011,67462.41
28-06-2011,67514.95
29-06-2011,67480.63
30-06-2011,67299.61
01-07-2011,66115.83
04-07-2011,66422.84
05-07-2011,67036.43
06-07-2011,67932.07
07-07-2011,67866.81
08-07-2011,68334.67
11-07-2011,69196.39
12-07-2011,69315.08
13-07-2011,70304.97
14-07-2011,70777.25
15-07-2011,70645.3
18-07-2011,71267.42
19-07-2011,71236.49
20-07-2011,70497.7
21-07-2011,71252.49
22-07-2011,71056.7
25-07-2011,71639.39
26-07-2011,71251.28
27-07-2011,71638.11
28-07-2011,71123.06
29-07-2011,71963.39
01-08-2011,71541.82
02-08-2011,72511.37
03-08-2011,73972.79
04-08-2011,74813.32
05-08-2011,74204.16
08-08-2011,76134.19
09-08-2011,78484.55
10-08-2011,80191.84
11-08-2011,79930.39
12-08-2011,78718.9
15-08-2011,78854.93
16-08-2011,80898.75
17-08-2011,81283.88
18-08-2011,83438.87
19-08-2011,84536.75
22-08-2011,85736.02
23-08-2011,85601.86
24-08-2011,81437.69
25-08-2011,79611.8
26-08-2011,82534.06
29-08-2011,82337.38
30-08-2011,84041.23
31-08-2011,83511.65
01-09-2011,83857.03
02-09-2011,85858.3
05-09-2011,87155.77
06-09-2011,87378.42
07-09-2011,83558.64
08-09-2011,85682.43
09-09-2011,86187.19
12-09-2011,86601.45
13-09-2011,86622.87
14-09-2011,86633.34
15-09-2011,84751.92
16-09-2011,84793.41
19-09-2011,85771.14
20-09-2011,86450.93
21-09-2011,86655.67
22-09-2011,85368.14
23-09-2011,83495.71
26-09-2011,79021.1
27-09-2011,81407.12
28-09-2011,80104.45
29-09-2011,78996.66
30-09-2011,79339.49
03-10-2011,81376.1
04-10-2011,80925.39
05-10-2011,79790.84
06-10-2011,80679.05
07-10-2011,81204.06
10-10-2011,81347.46
11-10-2011,82052.41
12-10-2011,82342.29
13-10-2011,81351
14-10-2011,82247.17
17-10-2011,82342.29
18-10-2011,80400.14
19-10-2011,81236.88
20-10-2011,80688.14
21-10-2011,82166.05
24-10-2011,82310.9
25-10-2011,81980.26
26-10-2011,84901.06
27-10-2011,85049.57
28-10-2011,84882.44
31-10-2011,83852.78
01-11-2011,83718.21
02-11-2011,85729.45
03-11-2011,86396.89
04-11-2011,85884.64
07-11-2011,87505.1
08-11-2011,88816.59
09-11-2011,89521.11
10-11-2011,88116.07
11-11-2011,88871.63
14-11-2011,89315.03
15-11-2011,90437.01
16-11-2011,89108.21
17-11-2011,88710.65
18-11-2011,88253.45
21-11-2011,88776.3
22-11-2011,88853.43
23-11-2011,88025.55
24-11-2011,88128.46
25-11-2011,88198.77
28-11-2011,89059.43
29-11-2011,89326.91
30-11-2011,91149.91
01-12-2011,90166.67
02-12-2011,89448.58
05-12-2011,89663.38
06-12-2011,87812.53
07-12-2011,89760.04
08-12-2011,88759.81
09-12-2011,88927.8
12-12-2011,87696.25
13-12-2011,89018.8
14-12-2011,86097.12
15-12-2011,84437.21
16-12-2011,84019.73
19-12-2011,84358.41
20-12-2011,85313.81
21-12-2011,84436.07
22-12-2011,84702.7
23-12-2011,85086.26
26-12-2011,85086.26
27-12-2011,85192.69
28-12-2011,83239.41
29-12-2011,81227.19
30-12-2011,81303.75
02-01-2012,81303.75
03-01-2012,85037.56
04-01-2012,85416.39
05-01-2012,84722.99
06-01-2012,85221.86
09-01-2012,84795.56
10-01-2012,84641.06
11-01-2012,84838.72
12-01-2012,85715.9
13-01-2012,84285.47
16-01-2012,84289.95
17-01-2012,84017.14
18-01-2012,82975.84
19-01-2012,83172.01
20-01-2012,83187.22
23-01-2012,83938.34
24-01-2012,83399.91
25-01-2012,82689.73
26-01-2012,86548.59
27-01-2012,85109.06
30-01-2012,86095.55
31-01-2012,86232.07
01-02-2012,85729.78
02-02-2012,86070.4
03-02-2012,84428.44
06-02-2012,84334.14
07-02-2012,84829.4
08-02-2012,85824.63
09-02-2012,86530.35
10-02-2012,84556.66
13-02-2012,84615.39
14-02-2012,85006.51
15-02-2012,85419.56
16-02-2012,84433.76
17-02-2012,84900.81
20-02-2012,85393.56
21-02-2012,86193.88
22-02-2012,86242.18
23-02-2012,87419.5
24-02-2012,86981.96
27-02-2012,87226.68
28-02-2012,87402.57
29-02-2012,86747.69
01-03-2012,84354.5
02-03-2012,84505.02
05-03-2012,84977.19
06-03-2012,84059.17
07-03-2012,84353.07
08-03-2012,84981.63
09-03-2012,84113.41
12-03-2012,84832.55
13-03-2012,84373.23
14-03-2012,82072.73
15-03-2012,83034.47
16-03-2012,83206.73
19-03-2012,83465.43
20-03-2012,83491.9
21-03-2012,83559.24
22-03-2012,83696.69
23-03-2012,85155.18
26-03-2012,86247.21
27-03-2012,85894.38
28-03-2012,85199.45
29-03-2012,85087.75
30-03-2012,84696.05
02-04-2012,85460.22
03-04-2012,84969.09
04-04-2012,82792.57
05-04-2012,83303.32
06-04-2012,83303.32
09-04-2012,83662.14
10-04-2012,84444.04
11-04-2012,85287.5
12-04-2012,85886.02
13-04-2012,85708.08
16-04-2012,85418.75
17-04-2012,84334.54
18-04-2012,85035.88
19-04-2012,85791.74
20-04-2012,85513.92
23-04-2012,85587.65
24-04-2012,87044.1
25-04-2012,86153.83
26-04-2012,86866.6
27-04-2012,87433.56
30-04-2012,87020.87
01-05-2012,87692.79
02-05-2012,87319.26
03-05-2012,87529.54
04-05-2012,88047.45
07-05-2012,86962.59
08-05-2012,85293.05
09-05-2012,85003.98
10-05-2012,85335.91
11-05-2012,84777.55
14-05-2012,83917.41
15-05-2012,83747.47
16-05-2012,84373.87
17-05-2012,84778.46
18-05-2012,86588
21-05-2012,87547.67
22-05-2012,87733.78
23-05-2012,86887.28
24-05-2012,87490.93
25-05-2012,86958.15
28-05-2012,86886.41
29-05-2012,88159.77
30-05-2012,86432.5
31-05-2012,87493.36
01-06-2012,89759.34
04-06-2012,89181.18
05-06-2012,89365.85
06-06-2012,90578.99
07-06-2012,88506.64
08-06-2012,87503.62
11-06-2012,88327.8
12-06-2012,89343.01
13-06-2012,90011.79
14-06-2012,90130.09
15-06-2012,90597.12
18-06-2012,90459.91
19-06-2012,91019.86
20-06-2012,89768.06
21-06-2012,89165.46
22-06-2012,89499.63
25-06-2012,89639.13
26-06-2012,89898.97
27-06-2012,89982.56
28-06-2012,88779.95
29-06-2012,89252.23
02-07-2012,88507.22
03-07-2012,88396.37
04-07-2012,87855.07
05-07-2012,88436.53
06-07-2012,88229.24
09-07-2012,88569.78
10-07-2012,88352.91
11-07-2012,87393.39
12-07-2012,86947.68
13-07-2012,88015.75
16-07-2012,87873.42
17-07-2012,87418.59
18-07-2012,87355.47
19-07-2012,87365.52
20-07-2012,87032.64
23-07-2012,87920.22
24-07-2012,88923.23
25-07-2012,89920.15
26-07-2012,90211.57
27-07-2012,89553.95
30-07-2012,89752.76
31-07-2012,90207.51
01-08-2012,88720.49
02-08-2012,89176.47
03-08-2012,89319.49
06-08-2012,89290.59
07-08-2012,88854.7
08-08-2012,89188.51
09-08-2012,89349.87
10-08-2012,89543.51
13-08-2012,89918.95
14-08-2012,89074.56
15-08-2012,89297.56
16-08-2012,89715.61
17-08-2012,89901.19
20-08-2012,89915.11
21-08-2012,91025.02
22-08-2012,91098.15
23-08-2012,92055.02
24-08-2012,92476.81
27-08-2012,92810.2
28-08-2012,92953.46
29-08-2012,92337.5
30-08-2012,92348.69
31-08-2012,91697.81
03-09-2012,93937.43
04-09-2012,94429.55
05-09-2012,94403.38
06-09-2012,94805.21
07-09-2012,95765.76
10-09-2012,96065.37
11-09-2012,96172.53
12-09-2012,95891.06
13-09-2012,96039.36
14-09-2012,96613.82
17-09-2012,95270.24
18-09-2012,95650.31
19-09-2012,95501.66
20-09-2012,95495.33
21-09-2012,95497.52
24-09-2012,94311.37
25-09-2012,94695.51
26-09-2012,93387.73
27-09-2012,93835.66
28-09-2012,93675.11
01-10-2012,94040.88
02-10-2012,93435.69
03-10-2012,92712.42
04-10-2012,92929.1
05-10-2012,92562.83
08-10-2012,93055.52
09-10-2012,93711.54
10-10-2012,93584.01
11-10-2012,93173.23
12-10-2012,93434.56
15-10-2012,92055.73
16-10-2012,92503.37
17-10-2012,92495.86
18-10-2012,92596.88
19-10-2012,93511.38
22-10-2012,92510.63
23-10-2012,92060.34
24-10-2012,91818.22
25-10-2012,92079.44
26-10-2012,92106.28
29-10-2012,92169.46
30-10-2012,92408.39
31-10-2012,92473.6
01-11-2012,92265.59
02-11-2012,90577.16
05-11-2012,91843.33
06-11-2012,92049.58
07-11-2012,92734.97
08-11-2012,93585.07
09-11-2012,95177.86
12-11-2012,95386.67
13-11-2012,94891.94
14-11-2012,94864.45
15-11-2012,93690.89
16-11-2012,94396.71
19-11-2012,95289.96
20-11-2012,95438.29
21-11-2012,95018.24
22-11-2012,95594.46
23-11-2012,96412.17
26-11-2012,97581.61
27-11-2012,96960.52
28-11-2012,94836.69
29-11-2012,94749.92
30-11-2012,93885.75
03-12-2012,94040.98
04-12-2012,92765.06
05-12-2012,92450.04
06-12-2012,91650.43
07-12-2012,92689.2
10-12-2012,93356.94
11-12-2012,92844.45
12-12-2012,93097.97
13-12-2012,92144.84
14-12-2012,92530.42
17-12-2012,92910.13
18-12-2012,93000.59
19-12-2012,90908.98
20-12-2012,90554.67
21-12-2012,91005.9
24-12-2012,90774.69
25-12-2012,90774.69
26-12-2012,90593.03
27-12-2012,90977.98
28-12-2012,90847.57
31-12-2012,90814.41
01-01-2013,90814.41
02-01-2013,92173.87
03-01-2013,91658.71
04-01-2013,90829.5
07-01-2013,90908.27
08-01-2013,91195.91
09-01-2013,90935.87
10-01-2013,91563.86
11-01-2013,90814.41
14-01-2013,90753.41
15-01-2013,91755.28
16-01-2013,91808.19
17-01-2013,90935.74
18-01-2013,90866.61
21-01-2013,90897.17
22-01-2013,90974.24
23-01-2013,90741.07
24-01-2013,89724.33
25-01-2013,89133.69
28-01-2013,89293.63
29-01-2013,89404.8
30-01-2013,89570.09
31-01-2013,88548.03
01-02-2013,88774.09
04-02-2013,88722.81
05-02-2013,88904.69
06-02-2013,89120.32
07-02-2013,88879.36
08-02-2013,89326.44
11-02-2013,88811.51
12-02-2013,88849.66
13-02-2013,88476.31
14-02-2013,88711.15
15-02-2013,87335.58
18-02-2013,87423.45
19-02-2013,87260.62
20-02-2013,85914.01
21-02-2013,85938.61
22-02-2013,85446.3
25-02-2013,85483.01
26-02-2013,86133.53
27-02-2013,86432.96
28-02-2013,86422.34
01-03-2013,86873.43
04-03-2013,86386.97
05-03-2013,86641.37
06-03-2013,86223.72
07-03-2013,86138.01
08-03-2013,85912.73
11-03-2013,85913.37
12-03-2013,86586.07
13-03-2013,86351.89
14-03-2013,86135.66
15-03-2013,86228.79
18-03-2013,86931.25
19-03-2013,87648.95
20-03-2013,87327.43
21-03-2013,87618.55
22-03-2013,87357.08
25-03-2013,86651.36
26-03-2013,86899.22
27-03-2013,87171.12
28-03-2013,86864.87
29-03-2013,86864.87
01-04-2013,86864.87
02-04-2013,85960.28
03-04-2013,85721.51
04-04-2013,84817.77
05-04-2013,85981.27
08-04-2013,85924.11
09-04-2013,86165.15
10-04-2013,85906.4
11-04-2013,85360.96
12-04-2013,83792.22
15-04-2013,76201.88
16-04-2013,74830.49
17-04-2013,75390.7
18-04-2013,75367.03
19-04-2013,76002.41
22-04-2013,77186.53
23-04-2013,76561.74
24-04-2013,77676.45
25-04-2013,78629.67
26-04-2013,80042.23
29-04-2013,79626.54
30-04-2013,79142.38
01-05-2013,78374.66
02-05-2013,79126.45
03-05-2013,79280.72
06-05-2013,79670.07
07-05-2013,78126.68
08-05-2013,79459.15
09-05-2013,79474.06
10-05-2013,78008.15
13-05-2013,78405.08
14-05-2013,78547.98
15-05-2013,77380.79
16-05-2013,75685.69
17-05-2013,75110.16
20-05-2013,74653.49
21-05-2013,75229.05
22-05-2013,78258.02
23-05-2013,76811.02
24-05-2013,77304.85
27-05-2013,77242.29
28-05-2013,76980.75
29-05-2013,77675.76
30-05-2013,79502.3
31-05-2013,78768.31
03-06-2013,79661.98
04-06-2013,78994.77
05-06-2013,79708.58
06-06-2013,79646
07-06-2013,79105.95
10-06-2013,80103.99
11-06-2013,80386.75
12-06-2013,79881.45
13-06-2013,80385.39
14-06-2013,80073.38
17-06-2013,80017.76
18-06-2013,80317.06
19-06-2013,80635.32
20-06-2013,77226.88
21-06-2013,76646.4
24-06-2013,76918.69
25-06-2013,76343.49
26-06-2013,74873.47
27-06-2013,74291.68
28-06-2013,70834.59
01-07-2013,73858.18
02-07-2013,74739.79
03-07-2013,75334.36
04-07-2013,75248.94
05-07-2013,73244.02
08-07-2013,75183.48
09-07-2013,75738.03
10-07-2013,75334.87
11-07-2013,76823.71
12-07-2013,76689
15-07-2013,76898.71
16-07-2013,76476.17
17-07-2013,77173.39
18-07-2013,76488.11
19-07-2013,77272.04
22-07-2013,79042.74
23-07-2013,79696.63
24-07-2013,78885.15
25-07-2013,78393.11
26-07-2013,78502.37
29-07-2013,78943.92
30-07-2013,79928.98
31-07-2013,79928.16
01-08-2013,79248.47
02-08-2013,79746.4
05-08-2013,79426.66
06-08-2013,78683.52
07-08-2013,78495.4
08-08-2013,79017.97
09-08-2013,79672.27
12-08-2013,81995.43
13-08-2013,81151.41
14-08-2013,81480.25
15-08-2013,81679.88
16-08-2013,84496.41
19-08-2013,85919.91
20-08-2013,87229.23
21-08-2013,87627.26
22-08-2013,89049.86
23-08-2013,88173.77
26-08-2013,88828.07
27-08-2013,93620.82
28-08-2013,96731.81
29-08-2013,94023.61
30-08-2013,92151.12
02-09-2013,92034.68
03-09-2013,95124
04-09-2013,93053.54
05-09-2013,91638.52
06-09-2013,90578.02
09-09-2013,90773.94
10-09-2013,86870.26
11-09-2013,86332.18
12-09-2013,84553.76
13-09-2013,83582.99
16-09-2013,83193.53
17-09-2013,82973.56
18-09-2013,82307.76
19-09-2013,84572.24
20-09-2013,84105.49
23-09-2013,82680.88
24-09-2013,82449.45
25-09-2013,82480.07
26-09-2013,82732.63
27-09-2013,83752.14
30-09-2013,83045.53
01-10-2013,80587.97
02-10-2013,81555.72
03-10-2013,81282.74
04-10-2013,80798.46
07-10-2013,81851.84
08-10-2013,82249.5
09-10-2013,80730.62
10-10-2013,79974.61
11-10-2013,77366.34
14-10-2013,79026.1
15-10-2013,78596.29
16-10-2013,78781.88
17-10-2013,80850.22
18-10-2013,80629.04
21-10-2013,81026.25
22-10-2013,82192.76
23-10-2013,82004.99
24-10-2013,82591.18
25-10-2013,83014.64
28-10-2013,83708.29
29-10-2013,82830.46
30-10-2013,83039.4
31-10-2013,81366.4
01-11-2013,80815.94
04-11-2013,81666.3
05-11-2013,80621.36
06-11-2013,82200.07
07-11-2013,81820.77
08-11-2013,80639.41
11-11-2013,81150.18
12-11-2013,81535.54
13-11-2013,80784.64
14-11-2013,81352.35
15-11-2013,81431.43
18-11-2013,80148.15
19-11-2013,79469.65
20-11-2013,78619.06
21-11-2013,78000.65
22-11-2013,78376.66
25-11-2013,77643.99
26-11-2013,77920.1
27-11-2013,77496.25
28-11-2013,77719.19
29-11-2013,78299.96
02-12-2013,76548.66
03-12-2013,75904.66
04-12-2013,76319.8
05-12-2013,75526.05
06-12-2013,75992.86
09-12-2013,75583.78
10-12-2013,77361.53
11-12-2013,77258.76
12-12-2013,75616.3
13-12-2013,76587.27
16-12-2013,76449.54
17-12-2013,76331.53
18-12-2013,76297.14
19-12-2013,74313.45
20-12-2013,74272.83
23-12-2013,74308.01
24-12-2013,74248.06
25-12-2013,74248.06
26-12-2013,74421.92
27-12-2013,75207.9
30-12-2013,74624.78
31-12-2013,74504.34
01-01-2014,74504.34
02-01-2014,76201.11
03-01-2014,76795.15
06-01-2014,77697.44
07-01-2014,76497.79
08-01-2014,75909.57
09-01-2014,76091.67
10-01-2014,77075.06
13-01-2014,76845.6
14-01-2014,77061.11
15-01-2014,76081.97
16-01-2014,76426.74
17-01-2014,76843.74
20-01-2014,77341.64
21-01-2014,76582.66
22-01-2014,76749.63
23-01-2014,78255.47
24-01-2014,79174.82
27-01-2014,79714.01
28-01-2014,78397.07
29-01-2014,78949.43
30-01-2014,77873.67
31-01-2014,78381.4
03-02-2014,79117.92
04-02-2014,78287.52
05-02-2014,78450.14
06-02-2014,78559.51
07-02-2014,78526.81
10-02-2014,79633.7
11-02-2014,79830.13
12-02-2014,80077.94
13-02-2014,80825.03
14-02-2014,81958.8
17-02-2014,82218.71
18-02-2014,82186.96
19-02-2014,82171.4
20-02-2014,81943.13
21-02-2014,82140.74
24-02-2014,82814.56
25-02-2014,82997.9
26-02-2014,82588.48
27-02-2014,82619.48
28-02-2014,82216.46
03-03-2014,83709.48
04-03-2014,82681.08
05-03-2014,82486.2
06-03-2014,82396.56
07-03-2014,81577.08
10-03-2014,81816
11-03-2014,82006.81
12-03-2014,83554.8
13-03-2014,83685.37
14-03-2014,84713.52
17-03-2014,84315.94
18-03-2014,82817.67
19-03-2014,81624.68
20-03-2014,81285.37
21-03-2014,81549.43
24-03-2014,79700.14
25-03-2014,79440.47
26-03-2014,78409.51
27-03-2014,78038.64
28-03-2014,77325.69
31-03-2014,77146.52
01-04-2014,76668.74
02-04-2014,77268.05
03-04-2014,77290.37
04-04-2014,78074.99
07-04-2014,78066.64
08-04-2014,78697.66
09-04-2014,78254.69
10-04-2014,79388.45
11-04-2014,79389.71
14-04-2014,79856.53
15-04-2014,78191.51
16-04-2014,78552.03
17-04-2014,78453.09
18-04-2014,78453.09
21-04-2014,78557.01
22-04-2014,78343.77
23-04-2014,78470.93
24-04-2014,78852.52
25-04-2014,78927.32
28-04-2014,78660.94
29-04-2014,78413.28
30-04-2014,77715.86
01-05-2014,77112.71
02-05-2014,77144.05
05-05-2014,77105.62
06-05-2014,78469.7
07-05-2014,77837.76
08-05-2014,77226.42
09-05-2014,77468.54
12-05-2014,77749.66
13-05-2014,77504.77
14-05-2014,78027.84
15-05-2014,76829.34
16-05-2014,76237.24
19-05-2014,76147.45
20-05-2014,76123.57
21-05-2014,75658.11
22-05-2014,75968.73
23-05-2014,75368.71
26-05-2014,75914.37
27-05-2014,75286.38
28-05-2014,74388.56
29-05-2014,74063.82
30-05-2014,73892.04
02-06-2014,73706.22
03-06-2014,73766.53
04-06-2014,73899.34
05-06-2014,74285.77
06-06-2014,73810.19
09-06-2014,74150.79
10-06-2014,74669.44
11-06-2014,74817.66
12-06-2014,75027.32
13-06-2014,76029.91
16-06-2014,76654.77
17-06-2014,76208.44
18-06-2014,76686.54
19-06-2014,77728.68
20-06-2014,78953.44
23-06-2014,79066.12
24-06-2014,79241.84
25-06-2014,79235.42
26-06-2014,78911.58
27-06-2014,79161.98
30-06-2014,79090.66
01-07-2014,79762.83
02-07-2014,79152.25
03-07-2014,78819.43
04-07-2014,78904.34
07-07-2014,78817.75
08-07-2014,79141.85
09-07-2014,79080.59
10-07-2014,80388.19
11-07-2014,80186.76
14-07-2014,78533.03
15-07-2014,78776.84
16-07-2014,78261.65
17-07-2014,78319.31
18-07-2014,78859.85
21-07-2014,79096.56
22-07-2014,78949.1
23-07-2014,78596.08
24-07-2014,77687.79
25-07-2014,77833.88
28-07-2014,78444.47
29-07-2014,78128.77
30-07-2014,77780.02
31-07-2014,77786.53
01-08-2014,78856.63
04-08-2014,78714.04
05-08-2014,78125.64
06-08-2014,80277.88
07-08-2014,79992.23
08-08-2014,80254.92
11-08-2014,79971
12-08-2014,80405.46
13-08-2014,80366.55
14-08-2014,79880.49
15-08-2014,78816.22
18-08-2014,78861.83
19-08-2014,78710.5
20-08-2014,78509.38
21-08-2014,77394.91
22-08-2014,77305.55
25-08-2014,77334.28
26-08-2014,77783.69
27-08-2014,77553.45
28-08-2014,78398.55
29-08-2014,78019.3
01-09-2014,77839.67
02-09-2014,76837.2
03-09-2014,76531.1
04-09-2014,76874.88
05-09-2014,76477.46
08-09-2014,75879.92
09-09-2014,76041.93
10-09-2014,76185.89
11-09-2014,75536.26
12-09-2014,74773.6
15-09-2014,75406.49
16-09-2014,75284.3
17-09-2014,75280.13
18-09-2014,74310.14
19-09-2014,74237.02
22-09-2014,73823.26
23-09-2014,74535.88
24-09-2014,74185.29
25-09-2014,74503
26-09-2014,74239.01
29-09-2014,74993.15
30-09-2014,75131.03
01-10-2014,74966.81
02-10-2014,74674.09
03-10-2014,73641.88
06-10-2014,73688.09
07-10-2014,74394.29
08-10-2014,74697.92
09-10-2014,74860.88
10-10-2014,74706.4
13-10-2014,75202.49
14-10-2014,75795.12
15-10-2014,75963.93
16-10-2014,76530.07
17-10-2014,75844.66
20-10-2014,76337.63
21-10-2014,76699.7
22-10-2014,76129.93
23-10-2014,75456.62
24-10-2014,75456.62
27-10-2014,75371.52
28-10-2014,75383.75
29-10-2014,75025.01
30-10-2014,73880.93
31-10-2014,71484.94
03-11-2014,71718.82
04-11-2014,71642.05
05-11-2014,70164.47
06-11-2014,70348.79
07-11-2014,71157.6
10-11-2014,71431.03
11-11-2014,71249.07
12-11-2014,71613.84
13-11-2014,71511.51
14-11-2014,72204.73
17-11-2014,73014.94
18-11-2014,73643.36
19-11-2014,74098.16
20-11-2014,73736.86
21-11-2014,74391.74
24-11-2014,74183.62
25-11-2014,74206.11
26-11-2014,74098.29
27-11-2014,73934.11
28-11-2014,73395.54
01-12-2014,74122.01
02-12-2014,73988.42
03-12-2014,74519.81
04-12-2014,74855.23
05-12-2014,73866.8
08-12-2014,73816.88
09-12-2014,75951.29
10-12-2014,76247.15
11-12-2014,75808.85
12-12-2014,75813.01
15-12-2014,76073.9
16-12-2014,76322.66
17-12-2014,76021.3
18-12-2014,75734.83
19-12-2014,75657.2
22-12-2014,75605.53
23-12-2014,74419.09
24-12-2014,74701.26
25-12-2014,74701.26
26-12-2014,74830.6
29-12-2014,75520.78
30-12-2014,76442.3
31-12-2014,76125.73
01-01-2015,76125.73
02-01-2015,74187.59
05-01-2015,76013.98
06-01-2015,76996.1
07-01-2015,76570.16
08-01-2015,76260.46
09-01-2015,75969.33
12-01-2015,76331.21
13-01-2015,76519.25
14-01-2015,76786.11
15-01-2015,78051.7
16-01-2015,79211.37
19-01-2015,78647.69
20-01-2015,79535.2
21-01-2015,79698.99
22-01-2015,79915.37
23-01-2015,79672.43
26-01-2015,78841.7
27-01-2015,79133.22
28-01-2015,79002.69
29-01-2015,78427.77
30-01-2015,78053.58
02-02-2015,78723.2
03-02-2015,78018.44
04-02-2015,78412.31
05-02-2015,77708.31
06-02-2015,76603.82
09-02-2015,76978.97
10-02-2015,76643.92
11-02-2015,76190.67
12-02-2015,76106.72
13-02-2015,76612.19
16-02-2015,76477.78
17-02-2015,75249.04
18-02-2015,75176
19-02-2015,75394.17
20-02-2015,75165.22
23-02-2015,74975.6
24-02-2015,74274.85
25-02-2015,74700.51
26-02-2015,74609.44
27-02-2015,75031.26
02-03-2015,75117.41
03-03-2015,75072.25
04-03-2015,74560.91
05-03-2015,74776.41
06-03-2015,73143.4
09-03-2015,73083.83
10-03-2015,72827.11
11-03-2015,72237.24
12-03-2015,72070.29
13-03-2015,72552.96
16-03-2015,72320.61
17-03-2015,72164.05
18-03-2015,71949.78
19-03-2015,72918.71
20-03-2015,73890.49
23-03-2015,73861.86
24-03-2015,74141.08
25-03-2015,74581.51
26-03-2015,75491.63
27-03-2015,74701.48
30-03-2015,74277.5
31-03-2015,74283.93
01-04-2015,74909.74
02-04-2015,75003.61
03-04-2015,75003.61
06-04-2015,74576.65
07-04-2015,75451.35
08-04-2015,75157.34
09-04-2015,74358.35
10-04-2015,75217.88
13-04-2015,74925.24
14-04-2015,74665.9
15-04-2015,74478.7
16-04-2015,75023.47
17-04-2015,75022.83
20-04-2015,75241.9
21-04-2015,75148.49
22-04-2015,74756.24
23-04-2015,74963.1
24-04-2015,75224.01
27-04-2015,76218
28-04-2015,76318.13
29-04-2015,76550.85
30-04-2015,74963.58
01-05-2015,74690.46
04-05-2015,74690.46
05-05-2015,75967.6
06-05-2015,75867.71
07-05-2015,76270.67
08-05-2015,75856.55
11-05-2015,76028.74
12-05-2015,76452.59
13-05-2015,77465.94
14-05-2015,77989.62
15-05-2015,77532.26
18-05-2015,77881.89
19-05-2015,77344.82
20-05-2015,77281.34
21-05-2015,76704.27
22-05-2015,76499.46
25-05-2015,76499.46
26-05-2015,75865.59
27-05-2015,75965.54
28-05-2015,75632.62
29-05-2015,76090.23
01-06-2015,76421.61
02-06-2015,76199.02
03-06-2015,76058.84
04-06-2015,75281.64
05-06-2015,74307.29
08-06-2015,75207.24
09-06-2015,75282.93
10-06-2015,75867.89
11-06-2015,75400.43
12-06-2015,75849.98
15-06-2015,75724.77
16-06-2015,75711.65
17-06-2015,75580.47
18-06-2015,76681.01
19-06-2015,76476.05
22-06-2015,75317.76
23-06-2015,74909.02
24-06-2015,74691.57
25-06-2015,74580.52
26-06-2015,74449.65
29-06-2015,75141.98
30-06-2015,74569.27
01-07-2015,74302.31
02-07-2015,74016.67
03-07-2015,74112.25
06-07-2015,74001.64
07-07-2015,73392.96
08-07-2015,73674.79
09-07-2015,73871.66
10-07-2015,73476.41
13-07-2015,73273.22
14-07-2015,73431.23
15-07-2015,72779.57
16-07-2015,72702.29
17-07-2015,71893.14
20-07-2015,70269.11
21-07-2015,70284.36
22-07-2015,69225.42
23-07-2015,69997.64
24-07-2015,69171.19
27-07-2015,70600.74
28-07-2015,70107.45
29-07-2015,69619.27
30-07-2015,69616.31
31-07-2015,70427.42
03-08-2015,69921.16
04-08-2015,69564.36
05-08-2015,69180.53
06-08-2015,69506.96
07-08-2015,69803.56
10-08-2015,70054.4
11-08-2015,71205.06
12-08-2015,72513.99
13-08-2015,72756.26
14-08-2015,72691.83
17-08-2015,73068.81
18-08-2015,72588.79
19-08-2015,73374.3
20-08-2015,75211.63
21-08-2015,76180.1
24-08-2015,77782.21
25-08-2015,74991.1
26-08-2015,74125
27-08-2015,73851.2
28-08-2015,75040.51
31-08-2015,75449.11
01-09-2015,75671.65
02-09-2015,75316.2
03-09-2015,74713.06
04-09-2015,74352.43
07-09-2015,74821.77
08-09-2015,74606.92
09-09-2015,73677.38
10-09-2015,73726.27
11-09-2015,73240.88
14-09-2015,73284.12
15-09-2015,73437.84
16-09-2015,74246.35
17-09-2015,74239.71
18-09-2015,75070.75
21-09-2015,74492.77
22-09-2015,74004.72
23-09-2015,74736.97
24-09-2015,76485.63
25-09-2015,75965.56
28-09-2015,74700.18
29-09-2015,74653.48
30-09-2015,73122.96
01-10-2015,73367.22
02-10-2015,74793.26
05-10-2015,74419.97
06-10-2015,75040.75
07-10-2015,74404.7
08-10-2015,74208.28
09-10-2015,74574.36
12-10-2015,75465.11
13-10-2015,75930.25
14-10-2015,76341.63
15-10-2015,76757.15
16-10-2015,76575.15
19-10-2015,76148.27
20-10-2015,76577.29
21-10-2015,76065.72
22-10-2015,76059.21
23-10-2015,75385.44
26-10-2015,75740.17
27-10-2015,75732.61
28-10-2015,76626.8
29-10-2015,74946.14
30-10-2015,74646.84
02-11-2015,74373.38
03-11-2015,73731.5
04-11-2015,73007.27
05-11-2015,72728.14
06-11-2015,71633.27
09-11-2015,72343.97
10-11-2015,72213.31
11-11-2015,72133.61
12-11-2015,72233.25
13-11-2015,71552.03
16-11-2015,71596.2
17-11-2015,71286.54
18-11-2015,70807.83
19-11-2015,71668.11
20-11-2015,71584.79
23-11-2015,71148.1
24-11-2015,71429.88
25-11-2015,70872.46
26-11-2015,71333.95
27-11-2015,70566.89
